sale_id;date_key;product_key;customer_key;country_key;quantity;unit_price;currency
2136;20221021;17;201;44;19;288.97;GBP
2137;20190127;10;933;44;10;425.19;GBP
2138;20210523;44;580;81;14;302.56;JPY
2139;20220705;29;924;1;2;80.94;USD
2140;20200916;8;131;44;7;554.09;GBP
2141;20220414;45;128;91;17;108.38;INR
2142;20210720;40;587;34;2;101.26;EUR
2143;20240317;10;800;49;5;409.05;EUR
2144;20220413;8;282;1;15;324.09;USD
2145;20191215;3;949;55;2;198.2;BRL
2146;20241120;35;723;91;1;109.18;INR
2147;20210813;46;168;44;5;444.27;GBP
2148;20240227;26;764;1;8;282.94;USD
2149;20230828;21;568;86;5;150.12;CNY
2150;20210421;48;736;91;16;432.72;INR
2151;20211024;21;433;34;13;168.65;EUR
2152;20200714;44;519;1;6;225.3;USD
2153;20230327;26;469;91;1;147.68;INR
2154;20240104;48;812;34;1;376.33;EUR
2155;20191228;23;245;34;11;278.1;EUR
2156;20240930;48;565;44;9;447.77;GBP
2157;20240817;48;85;34;9;348.4;EUR
2158;20210712;28;525;33;17;34.31;EUR
2159;20240608;46;175;39;6;318.31;EUR
2160;20231209;28;338;33;18;43.52;EUR
2161;20220224;31;801;34;18;365.59;EUR
2162;20200507;15;951;33;15;178.24;EUR
2163;20231122;13;784;1;11;106.45;USD
2164;20220624;3;302;91;6;157.55;INR
2165;20200101;1;111;81;5;379.14;JPY
2166;20220813;29;876;49;13;81.3;EUR
2167;20190521;34;127;55;12;150.68;BRL
2168;20220214;38;301;44;7;140.0;GBP
2169;20190306;43;783;55;13;30.12;BRL
2170;20210528;28;423;81;9;39.99;JPY
2171;20200108;28;332;55;17;41.47;BRL
2172;20210225;43;321;81;14;35.39;JPY
2173;20230918;48;288;49;12;347.68;EUR
2174;20210520;46;861;44;17;461.55;GBP
2175;20200824;12;708;44;4;91.93;GBP
2176;20230210;5;888;1;1;26.03;USD
2177;20210529;28;750;86;19;47.87;CNY
2178;20230414;12;698;86;2;77.65;CNY
2179;20190223;7;209;33;4;89.56;EUR
2180;20210430;31;494;33;19;373.87;EUR
2181;20200727;22;700;34;9;63.41;EUR
2182;20230707;33;812;34;6;202.0;EUR
2183;20220323;24;493;91;18;176.6;INR
2184;20221024;34;200;1;15;192.3;USD
2185;20240131;30;213;55;6;510.81;BRL
2186;20200219;39;418;39;6;329.91;EUR
2187;20191011;45;627;1;6;111.93;USD
2188;20220814;22;155;44;9;88.93;GBP
2189;20230623;22;877;33;8;55.85;EUR
2190;20210415;37;524;81;5;467.98;JPY
2191;20191225;7;58;1;18;68.18;USD
2192;20220308;9;201;44;12;60.92;GBP
2193;20211016;17;217;86;1;361.28;CNY
2194;20211001;46;267;44;10;456.37;GBP
2195;20220913;3;7;49;16;101.39;EUR
2196;20210710;3;19;33;14;105.49;EUR
2197;20240904;43;25;55;6;31.95;BRL
2198;20210308;48;455;44;11;409.53;GBP
2199;20220625;41;936;49;16;411.65;EUR
2200;20191122;18;958;91;15;136.84;INR
2201;20201024;15;941;49;19;172.47;EUR
2202;20231209;2;567;34;11;538.58;EUR
2203;20220511;35;461;91;12;94.41;INR
2204;20230525;50;510;44;11;288.68;GBP
2205;20210510;12;195;1;12;118.09;USD
2206;20240901;29;579;81;7;65.64;JPY
2207;20241018;15;665;86;19;140.83;CNY
2208;20191107;35;586;1;15;66.48;USD
2209;20190607;21;902;34;12;154.61;EUR
2210;20201013;39;453;86;10;290.14;CNY
2211;20240128;50;586;1;3;201.6;USD
2212;20230927;42;80;34;13;328.64;EUR
2213;20200825;3;632;81;8;120.89;JPY
2214;20240702;27;84;44;11;249.97;GBP
2215;20221016;1;507;55;19;347.11;BRL
2216;20220603;20;259;39;8;222.64;EUR
2217;20210725;6;535;49;5;196.26;EUR
2218;20201206;26;185;39;11;254.21;EUR
2219;20230709;11;561;33;1;139.03;EUR
2220;20220822;9;597;44;1;63.33;GBP
2221;20230127;23;195;1;19;296.84;USD
2222;20210112;21;899;39;4;142.79;EUR
2223;20200409;5;965;55;14;26.34;BRL
2224;20190915;7;731;34;1;58.3;EUR
2225;20190424;39;248;39;12;272.66;EUR
2226;20221129;24;951;33;20;136.24;EUR
2227;20220509;46;863;44;17;554.39;GBP
2228;20220902;46;996;91;12;293.34;INR
2229;20190117;10;341;39;12;282.96;EUR
2230;20221119;11;953;34;15;142.58;EUR
2231;20230208;2;364;34;7;468.35;EUR
2232;20210715;21;562;39;5;205.07;EUR
2233;20201105;13;661;34;19;65.21;EUR
2234;20210511;32;393;44;2;262.24;GBP
2235;20200508;37;209;33;9;331.78;EUR
2236;20230314;24;294;33;6;194.96;EUR
2237;20240507;45;967;44;16;100.68;GBP
2238;20240201;16;65;55;2;42.66;BRL
2239;20241026;42;235;34;18;278.82;EUR
2240;20190525;13;137;86;10;70.8;CNY
2241;20220220;50;661;34;19;278.34;EUR
2242;20210915;41;40;55;8;356.61;BRL
2243;20200715;45;638;33;13;143.79;EUR
2244;20220527;20;502;33;15;207.99;EUR
2245;20240629;33;541;81;5;146.67;JPY
2246;20201210;7;909;49;13;75.59;EUR
2247;20230307;40;312;91;11;141.53;INR
2248;20190916;16;199;86;4;44.81;CNY
2249;20210626;42;254;39;14;404.93;EUR
2250;20220720;23;365;34;16;327.66;EUR
2251;20210823;20;640;39;9;231.33;EUR
2252;20230305;2;339;34;1;517.39;EUR
2253;20221020;6;887;86;13;231.89;CNY
2254;20201009;49;299;55;15;132.07;BRL
2255;20200104;3;227;1;18;186.28;USD
2256;20211118;35;35;91;17;62.08;INR
2257;20230607;28;181;86;4;41.7;CNY
2258;20210124;1;112;49;5;433.06;EUR
2259;20210309;18;629;44;5;141.71;GBP
2260;20201203;17;604;49;9;348.47;EUR
2261;20240210;45;870;86;13;122.45;CNY
2262;20230130;13;628;1;13;59.4;USD
2263;20220603;49;144;55;20;192.8;BRL
2264;20190917;50;99;55;15;346.95;BRL
2265;20240611;8;418;39;9;490.83;EUR
2266;20230707;28;377;33;20;41.17;EUR
2267;20240226;26;369;91;13;148.67;INR
2268;20230221;11;63;91;13;202.13;INR
2269;20190521;47;320;49;12;315.65;EUR
2270;20211127;46;487;44;12;469.31;GBP
2271;20220612;10;546;81;19;420.52;JPY
2272;20231009;46;921;49;9;432.62;EUR
2273;20191103;10;574;44;3;313.89;GBP
2274;20190525;17;186;49;1;212.45;EUR
2275;20190408;9;15;1;15;50.21;USD
2276;20220104;48;591;49;1;296.08;EUR
2277;20190506;32;774;33;14;271.31;EUR
2278;20200622;38;318;81;5;203.99;JPY
2279;20220202;37;819;86;16;414.43;CNY
2280;20200628;22;461;91;15;54.5;INR
2281;20190323;10;303;1;11;352.88;USD
2282;20240213;13;965;55;4;70.27;BRL
2283;20200714;33;330;39;5;214.98;EUR
2284;20190826;33;759;81;4;159.37;JPY
2285;20240616;13;835;49;2;78.72;EUR
2286;20220222;31;21;81;2;340.34;JPY
2287;20200704;43;173;55;7;23.76;BRL
2288;20190302;3;329;1;19;183.21;USD
2289;20200218;8;599;39;4;459.83;EUR
2290;20230609;10;52;86;16;371.73;CNY
2291;20220726;13;536;49;5;69.41;EUR
2292;20230626;45;716;1;14;150.32;USD
2293;20230918;9;856;39;1;36.8;EUR
2294;20230510;24;78;55;13;149.42;BRL
2295;20231210;6;616;1;11;175.79;USD
2296;20220404;47;916;1;13;238.61;USD
2297;20190217;36;91;91;20;55.6;INR
2298;20230709;6;791;33;8;194.57;EUR
2299;20230807;31;731;34;11;244.77;EUR
2300;20211118;3;71;49;6;171.55;EUR
2301;20200310;19;126;86;10;507.44;CNY
2302;20210606;22;759;81;19;61.74;JPY
2303;20210426;24;453;86;13;165.74;CNY
2304;20220319;28;352;34;14;48.54;EUR
2305;20221114;20;434;1;13;188.07;USD
2306;20190712;1;642;39;8;364.92;EUR
2307;20200315;22;370;1;8;76.97;USD
2308;20190911;33;351;1;8;167.18;USD
2309;20210802;11;695;44;9;227.52;GBP
2310;20200130;48;700;34;12;289.98;EUR
2311;20241203;34;878;49;19;184.26;EUR
2312;20231203;44;498;34;3;203.9;EUR
2313;20200207;34;597;44;11;203.4;GBP
2314;20230301;9;320;49;13;45.58;EUR
2315;20200719;30;936;49;12;409.22;EUR
2316;20201222;7;45;91;17;55.9;INR
2317;20240328;10;720;49;2;363.14;EUR
2318;20240129;49;8;34;9;133.3;EUR
2319;20221221;2;755;81;15;405.74;JPY
2320;20190721;7;288;49;18;85.75;EUR
2321;20230717;13;329;1;14;84.41;USD
2322;20240507;33;349;55;18;264.25;BRL
2323;20190304;9;981;55;17;42.61;BRL
2324;20210625;13;276;1;17;73.65;USD
2325;20200111;17;919;1;16;376.43;USD
2326;20190828;34;508;34;4;234.18;EUR
2327;20240610;9;997;81;17;56.82;JPY
2328;20200714;44;831;1;6;275.59;USD
2329;20190119;48;439;33;17;273.96;EUR
2330;20230824;19;561;33;14;466.63;EUR
2331;20200109;48;822;49;11;446.29;EUR
2332;20240316;15;193;55;9;91.46;BRL
2333;20221109;39;444;91;2;231.63;INR
2334;20201030;44;204;81;18;373.84;JPY
2335;20220328;44;557;55;5;235.63;BRL
2336;20210918;27;912;81;3;207.49;JPY
2337;20210823;25;75;55;15;254.89;BRL
2338;20221005;3;682;39;7;141.4;EUR
2339;20200618;42;781;49;3;275.02;EUR
2340;20221114;35;268;81;12;77.2;JPY
2341;20190711;40;37;39;16;86.85;EUR
2342;20230830;24;694;33;19;187.84;EUR
2343;20201225;43;129;1;2;29.59;USD
2344;20190914;17;751;49;20;363.61;EUR
2345;20240609;46;359;55;15;459.3;BRL
2346;20220823;48;507;55;13;331.51;BRL
2347;20240816;40;285;86;3;131.26;CNY
2348;20240816;48;152;81;6;481.25;JPY
2349;20231111;37;783;55;3;390.62;BRL
2350;20230315;45;926;44;1;109.58;GBP
2351;20190710;41;216;33;14;312.24;EUR
2352;20210809;27;380;1;13;313.32;USD
2353;20210714;7;411;81;3;48.84;JPY
2354;20200224;8;180;34;17;335.31;EUR
2355;20231120;24;54;33;16;196.12;EUR
2356;20190608;29;520;81;1;108.93;JPY
2357;20220426;41;945;33;8;379.91;EUR
2358;20240112;4;474;81;16;276.16;JPY
2359;20240731;15;372;39;13;99.45;EUR
2360;20210114;15;494;33;6;94.88;EUR
2361;20240919;41;70;91;11;272.33;INR
2362;20230704;34;373;91;20;146.59;INR
2363;20230720;12;139;39;17;115.74;EUR
2364;20230418;35;349;55;20;56.64;BRL
2365;20240531;34;694;33;13;228.0;EUR
2366;20190710;7;435;81;17;69.48;JPY
2367;20210324;1;589;39;4;459.5;EUR
2368;20200312;27;240;49;1;294.8;EUR
2369;20211014;16;567;34;7;56.98;EUR
2370;20240106;46;194;49;20;322.57;EUR
2371;20240524;28;43;33;3;40.16;EUR
2372;20200728;11;725;49;3;249.4;EUR
2373;20230321;41;822;49;20;348.23;EUR
2374;20190618;21;783;55;16;151.26;BRL
2375;20201113;17;428;1;17;299.01;USD
2376;20191025;44;682;39;8;358.61;EUR
2377;20210805;23;76;39;18;317.33;EUR
2378;20200623;29;967;44;20;119.43;GBP
2379;20230619;42;263;55;13;405.19;BRL
2380;20230213;38;764;1;7;202.28;USD
2381;20191219;15;922;1;15;154.5;USD
2382;20230516;27;803;39;4;359.97;EUR
2383;20210118;21;441;34;4;162.24;EUR
2384;20220104;47;737;49;12;199.54;EUR
2385;20210105;23;425;34;5;201.28;EUR
2386;20221212;33;979;39;10;228.33;EUR
2387;20200209;24;344;49;12;208.61;EUR
2388;20230226;27;194;49;9;275.44;EUR
2389;20230606;28;833;86;17;59.34;CNY
2390;20241218;9;202;86;13;54.18;CNY
2391;20240911;39;147;34;14;329.91;EUR
2392;20200110;32;943;81;4;284.81;JPY
2393;20230425;10;280;49;10;248.52;EUR
2394;20220805;8;158;81;19;294.99;JPY
2395;20240905;13;589;39;15;95.21;EUR
2396;20220115;26;477;44;12;170.53;GBP
2397;20190321;5;267;44;16;30.81;GBP
2398;20241005;21;821;86;15;187.38;CNY
2399;20190709;9;390;81;3;43.93;JPY
2400;20220317;48;378;49;18;418.76;EUR
2401;20190510;22;728;49;17;98.04;EUR
2402;20220118;7;18;39;6;62.0;EUR
2403;20240804;38;429;81;7;192.06;JPY
2404;20211017;8;79;34;13;397.31;EUR
2405;20220609;16;19;33;3;57.42;EUR
2406;20230701;9;810;39;18;46.61;EUR
2407;20240713;16;725;49;10;62.72;EUR
2408;20190804;28;665;86;3;34.35;CNY
2409;20240916;33;835;49;13;210.95;EUR
2410;20240722;22;690;91;5;84.92;INR
2411;20230917;13;745;49;4;59.98;EUR
2412;20220518;15;844;1;18;127.33;USD
2413;20211128;8;910;49;19;499.01;EUR
2414;20220121;37;613;49;3;257.99;EUR
2415;20220927;38;260;34;12;152.3;EUR
2416;20231030;30;192;34;12;406.81;EUR
2417;20220819;7;204;81;18;79.83;JPY
2418;20231013;41;640;39;3;389.31;EUR
2419;20211221;46;31;49;11;391.96;EUR
2420;20190607;1;486;34;15;364.47;EUR
2421;20220524;5;515;33;14;38.04;EUR
2422;20240221;5;65;55;15;38.38;BRL
2423;20220709;35;626;44;19;76.7;GBP
2424;20210125;14;584;91;6;468.72;INR
2425;20200601;40;675;49;17;120.67;EUR
2426;20190627;17;786;34;3;382.87;EUR
2427;20220821;48;369;91;19;395.74;INR
2428;20201204;13;93;44;3;78.19;GBP
2429;20200602;28;566;91;18;31.79;INR
2430;20200325;1;18;39;2;325.39;EUR
2431;20210530;17;97;44;14;253.68;GBP
2432;20200820;40;634;1;6;116.84;USD
2433;20240805;29;206;39;16;71.04;EUR
2434;20220203;34;2;49;8;202.48;EUR
2435;20241019;9;279;39;18;48.39;EUR
2436;20241220;26;330;39;8;276.0;EUR
2437;20240602;47;543;39;4;331.68;EUR
2438;20240820;42;8;34;20;407.99;EUR
2439;20230612;23;663;1;10;302.42;USD
2440;20200922;9;995;33;18;44.6;EUR
2441;20230531;9;585;86;18;46.17;CNY
2442;20201218;38;542;1;19;227.54;USD
2443;20210507;8;695;44;19;403.24;GBP
2444;20210130;32;253;49;13;215.27;EUR
2445;20220823;45;158;81;13;82.13;JPY
2446;20230304;5;883;33;2;22.32;EUR
2447;20240326;18;339;34;15;168.6;EUR
2448;20221102;47;448;39;11;239.9;EUR
2449;20190126;40;969;1;8;98.86;USD
2450;20221118;6;567;34;13;156.83;EUR
2451;20210103;33;520;81;19;146.45;JPY
2452;20191227;49;295;49;13;177.9;EUR
2453;20190626;27;357;1;18;311.23;USD
2454;20191220;15;219;49;6;124.51;EUR
2455;20231206;48;821;86;9;492.18;CNY
2456;20220430;20;250;91;2;201.2;INR
2457;20200929;44;757;39;1;351.71;EUR
2458;20200904;41;696;81;20;334.3;JPY
2459;20221117;39;720;49;20;252.69;EUR
2460;20191101;50;309;55;2;336.89;BRL
2461;20210429;37;651;91;14;421.45;INR
2462;20210318;13;681;39;3;99.79;EUR
2463;20210306;5;484;86;14;35.67;CNY
2464;20200822;25;209;33;10;362.63;EUR
2465;20200307;16;103;44;6;48.98;GBP
2466;20220806;26;370;1;9;145.82;USD
2467;20240430;41;224;81;3;383.9;JPY
2468;20190103;27;86;39;9;354.12;EUR
2469;20240424;8;444;91;7;323.64;INR
2470;20210130;30;449;33;11;453.46;EUR
2471;20190804;44;753;44;6;348.72;GBP
2472;20240518;9;607;49;19;54.89;EUR
2473;20210611;47;82;81;2;236.58;JPY
2474;20221222;8;579;81;9;486.3;JPY
2475;20190317;28;472;33;2;57.26;EUR
2476;20211019;30;443;1;18;470.64;USD
2477;20200618;25;145;55;15;222.95;BRL
2478;20210927;4;149;34;12;361.47;EUR
2479;20231113;34;879;49;4;178.69;EUR
2480;20211113;9;220;91;9;55.01;INR
2481;20240413;8;920;81;5;356.51;JPY
2482;20220527;16;615;81;15;40.83;JPY
2483;20220622;6;165;91;10;185.7;INR
2484;20200117;44;863;44;3;247.34;GBP
2485;20220523;9;557;55;14;44.96;BRL
2486;20240827;37;54;33;12;250.44;EUR
2487;20220102;44;557;55;9;369.01;BRL
2488;20230609;26;364;34;17;272.78;EUR
2489;20230408;37;645;49;19;245.73;EUR
2490;20211206;35;87;49;11;82.16;EUR
2491;20190916;28;805;44;5;33.39;GBP
2492;20241030;18;543;39;1;149.82;EUR
2493;20240908;35;333;81;19;106.73;JPY
2494;20211216;3;298;55;18;104.5;BRL
2495;20200718;6;506;81;1;230.56;JPY
2496;20200529;18;541;81;6;128.03;JPY
2497;20210512;38;116;81;18;158.62;JPY
2498;20200728;49;985;86;9;189.27;CNY
2499;20200405;39;785;81;18;257.83;JPY
2500;20231215;1;968;49;2;351.51;EUR
2501;20221029;11;276;1;13;231.27;USD
2502;20240909;48;504;81;6;366.22;JPY
2503;20230217;1;806;33;14;421.24;EUR
2504;20221229;38;723;91;9;139.17;INR
2505;20230508;30;800;49;18;354.12;EUR
2506;20211027;25;262;39;15;335.25;EUR
2507;20190903;43;949;55;14;41.72;BRL
2508;20210226;18;833;86;10;150.0;CNY
2509;20230912;40;112;49;3;141.31;EUR
2510;20240806;30;472;33;16;384.44;EUR
2511;20200518;45;667;44;18;113.29;GBP
2512;20241204;31;963;91;18;377.81;INR
2513;20221002;44;258;55;16;238.84;BRL
2514;20221007;30;738;1;19;511.37;USD
2515;20191117;49;52;86;14;148.74;CNY
2516;20200808;17;854;44;1;224.6;GBP
2517;20201105;17;660;39;16;299.26;EUR
2518;20190420;31;421;34;8;198.29;EUR
2519;20200312;7;780;33;14;84.24;EUR
2520;20220808;50;403;33;9;197.46;EUR
2521;20200804;46;163;91;5;545.84;INR
2522;20190317;3;828;86;17;106.18;CNY
2523;20241119;19;401;44;18;526.91;GBP
2524;20240826;15;692;91;1;123.48;INR
2525;20230723;15;160;33;14;169.75;EUR
2526;20210301;16;711;86;18;60.94;CNY
2527;20211211;11;771;91;3;240.39;INR
2528;20230505;5;225;39;2;26.85;EUR
2529;20221105;2;963;91;14;320.33;INR
2530;20211127;35;734;86;4;63.44;CNY
2531;20210711;3;105;81;7;133.4;JPY
2532;20220912;6;454;49;6;283.09;EUR
2533;20210228;22;488;86;10;88.12;CNY
2534;20190524;44;853;81;3;213.61;JPY
2535;20190528;37;95;33;9;348.83;EUR
2536;20230405;18;283;34;6;129.8;EUR
2537;20200426;8;143;91;1;530.09;INR
2538;20190722;6;312;91;19;192.71;INR
2539;20211012;24;745;49;14;138.9;EUR
2540;20210206;26;649;44;12;242.28;GBP
2541;20230730;29;59;33;14;112.73;EUR
2542;20220310;35;733;55;9;84.01;BRL
2543;20210213;43;5;86;1;29.56;CNY
2544;20220702;26;966;39;17;253.14;EUR
2545;20200131;48;578;91;2;421.83;INR
2546;20231020;46;856;39;18;350.34;EUR
2547;20221218;43;545;44;20;30.71;GBP
2548;20241124;50;370;1;1;254.98;USD
2549;20240712;20;218;91;19;125.6;INR
2550;20191014;27;740;55;6;278.76;BRL
2551;20200427;30;181;86;4;363.29;CNY
2552;20200224;47;244;91;18;325.12;INR
2553;20190420;5;998;39;1;27.5;EUR
2554;20190227;46;21;81;8;519.37;JPY
2555;20221210;7;407;44;19;82.17;GBP
2556;20210304;3;227;1;14;142.31;USD
2557;20190110;11;26;33;14;197.54;EUR
2558;20230322;40;959;86;14;149.88;CNY
2559;20221101;27;68;1;14;355.44;USD
2560;20220219;6;253;49;13;210.61;EUR
2561;20221220;36;707;91;15;34.54;INR
2562;20200913;44;191;34;2;233.63;EUR
2563;20221225;26;402;44;8;223.55;GBP
2564;20221115;50;241;55;8;339.54;BRL
2565;20230324;37;471;1;11;435.27;USD
2566;20190604;18;471;1;6;169.5;USD
2567;20190618;19;215;55;14;570.05;BRL
2568;20210330;50;577;91;20;359.01;INR
2569;20210904;31;260;34;17;365.27;EUR
2570;20201202;42;304;33;2;410.43;EUR
2571;20221121;40;184;49;13;87.02;EUR
2572;20241210;35;469;91;16;76.34;INR
2573;20220717;27;302;91;10;196.64;INR
2574;20210120;25;837;1;3;212.29;USD
2575;20211122;27;434;1;6;243.83;USD
2576;20190717;40;311;1;14;144.28;USD
2577;20210411;43;258;55;13;34.46;BRL
2578;20220323;43;704;49;12;22.74;EUR
2579;20230222;36;679;44;1;46.83;GBP
2580;20211026;17;409;34;6;373.43;EUR
2581;20210427;34;574;44;20;227.57;GBP
2582;20200729;14;762;81;19;454.25;JPY
2583;20210924;32;374;55;4;236.8;BRL
2584;20210706;26;53;33;8;180.4;EUR
2585;20210114;7;408;1;9;46.5;USD
2586;20200206;31;390;81;15;300.39;JPY
2587;20210814;14;872;91;9;509.14;INR
2588;20191227;38;43;33;11;147.82;EUR
2589;20231129;48;793;44;15;317.98;GBP
2590;20230923;36;191;34;4;32.35;EUR
2591;20191102;9;618;81;13;39.57;JPY
2592;20191018;17;196;33;3;274.42;EUR
2593;20240512;7;520;81;16;90.06;JPY
2594;20230409;12;746;81;2;68.26;JPY
2595;20200821;50;355;39;17;317.01;EUR
2596;20221118;12;907;44;16;71.41;GBP
2597;20230626;50;403;33;8;313.37;EUR
2598;20230301;44;96;91;19;212.95;INR
2599;20220223;47;294;33;7;219.09;EUR
2600;20210528;45;68;1;8;135.34;USD
2601;20200325;16;683;33;15;34.2;EUR
2602;20240819;6;783;55;3;275.3;BRL
2603;20220826;42;939;44;1;326.24;GBP
2604;20200911;31;18;39;11;266.94;EUR
2605;20231111;45;760;86;16;129.9;CNY
2606;20230114;33;446;39;12;224.56;EUR
2607;20241216;23;371;39;12;284.85;EUR
2608;20230320;10;190;55;6;268.67;BRL
2609;20220620;22;401;44;2;90.64;GBP
2610;20220403;38;922;1;11;120.72;USD
2611;20241112;40;762;81;4;102.62;JPY
2612;20210122;42;826;1;9;248.46;USD
2613;20200930;9;250;91;5;44.48;INR
2614;20210726;25;595;33;18;297.12;EUR
2615;20241113;50;493;91;20;219.93;INR
2616;20220118;18;559;91;18;204.18;INR
2617;20220915;41;955;49;12;260.92;EUR
2618;20210702;26;599;39;11;247.87;EUR
2619;20190922;22;390;81;8;78.73;JPY
2620;20200707;17;929;34;14;376.2;EUR
2621;20190422;48;544;91;9;431.12;INR
2622;20240912;18;68;1;1;136.34;USD
2623;20211203;3;513;39;3;125.86;EUR
2624;20240128;50;372;39;4;358.14;EUR
2625;20231116;39;294;33;1;225.6;EUR
2626;20200725;27;95;33;13;233.34;EUR
2627;20230307;44;798;86;13;369.89;CNY
2628;20210620;33;215;55;6;271.23;BRL
2629;20230624;28;961;44;12;32.43;GBP
2630;20221019;35;740;55;16;96.61;BRL
2631;20200403;11;653;91;9;138.91;INR
2632;20210304;21;670;1;18;112.5;USD
2633;20190417;16;697;81;13;56.3;JPY
2634;20210614;5;191;34;13;21.2;EUR
2635;20240123;50;96;91;8;290.96;INR
2636;20220430;19;511;39;13;329.74;EUR
2637;20240707;9;6;81;19;33.67;JPY
2638;20200303;19;626;44;18;397.9;GBP
2639;20210728;42;809;44;8;333.5;GBP
2640;20190227;23;623;44;15;257.8;GBP
2641;20230227;42;275;33;2;383.05;EUR
2642;20210313;48;92;81;7;420.29;JPY
2643;20230126;23;211;55;15;274.8;BRL
2644;20220902;45;493;91;9;146.52;INR
2645;20241105;17;493;91;3;235.02;INR
2646;20200313;14;923;55;17;435.05;BRL
2647;20221124;39;719;49;1;182.86;EUR
2648;20220831;39;673;1;4;245.17;USD
2649;20230514;42;210;91;2;360.39;INR
2650;20201028;37;684;55;8;241.59;BRL
2651;20200316;44;270;91;13;296.82;INR
2652;20190414;36;685;1;8;46.14;USD
2653;20190915;44;352;34;18;349.57;EUR
2654;20191009;46;645;49;16;392.06;EUR
2655;20240329;44;62;44;17;199.94;GBP
2656;20221217;38;966;39;8;147.64;EUR
2657;20210927;44;232;1;15;351.96;USD
2658;20200524;28;820;55;19;55.27;BRL
2659;20240825;14;373;91;9;565.65;INR
2660;20210425;31;168;44;14;380.99;GBP
2661;20200621;24;770;39;10;129.05;EUR
2662;20220724;25;670;1;19;254.87;USD
2663;20190304;43;348;86;8;31.45;CNY
2664;20240609;28;782;1;20;33.28;USD
2665;20220722;14;101;44;17;393.55;GBP
2666;20190308;21;173;55;4;185.83;BRL
2667;20210210;29;225;39;4;80.18;EUR
2668;20230821;29;399;39;4;127.96;EUR
2669;20240826;1;483;34;8;475.24;EUR
2670;20230221;25;96;91;13;388.04;INR
2671;20200817;2;250;91;18;414.75;INR
2672;20230720;26;633;44;6;235.27;GBP
2673;20200412;34;627;1;11;135.44;USD
2674;20210526;3;919;1;18;170.73;USD
2675;20230218;1;875;33;14;566.37;EUR
2676;20191001;26;369;91;16;196.55;INR
2677;20210311;6;150;33;17;272.25;EUR
2678;20210820;48;700;34;18;415.22;EUR
2679;20200125;15;875;33;20;132.48;EUR
2680;20221007;24;441;34;17;190.85;EUR
2681;20230921;8;532;1;17;478.88;USD
2682;20190809;26;921;49;8;280.37;EUR
2683;20190727;50;711;86;10;328.65;CNY
2684;20230314;41;828;86;8;211.8;CNY
2685;20201112;20;628;1;8;195.2;USD
2686;20210907;10;601;81;4;290.08;JPY
2687;20240415;13;441;34;4;105.03;EUR
2688;20220619;19;181;86;17;526.89;CNY
2689;20230927;50;454;49;16;262.82;EUR
2690;20220526;16;357;1;15;60.17;USD
2691;20220213;22;222;34;8;94.31;EUR
2692;20220114;3;754;34;15;119.92;EUR
2693;20230723;37;96;91;6;474.65;INR
2694;20190430;42;888;1;3;305.59;USD
2695;20200417;13;6;81;19;96.87;JPY
2696;20200510;48;380;1;19;324.63;USD
2697;20230331;3;698;86;7;155.05;CNY
2698;20230328;45;648;44;11;121.79;GBP
2699;20210601;48;34;1;20;404.85;USD
2700;20211220;24;874;44;14;119.83;GBP
2701;20191214;43;619;81;5;28.86;JPY
2702;20200422;6;813;34;13;182.78;EUR
2703;20220409;11;6;81;2;225.35;JPY
2704;20240913;26;281;33;18;264.1;EUR
2705;20241122;24;274;86;7;129.94;CNY
2706;20241202;26;694;33;3;159.01;EUR
2707;20240829;1;654;86;11;301.19;CNY
2708;20201005;33;720;49;11;179.05;EUR
2709;20200214;35;469;91;18;63.24;INR
2710;20220113;9;725;49;6;50.19;EUR
2711;20210606;2;822;49;10;509.88;EUR
2712;20220722;9;380;1;18;59.97;USD
2713;20220625;24;73;39;19;200.67;EUR
2714;20210729;2;521;91;12;362.89;INR
2715;20190304;39;829;49;2;201.72;EUR
2716;20240522;18;871;86;4;154.89;CNY
2717;20230213;35;752;49;19;95.29;EUR
2718;20191021;33;374;55;16;232.23;BRL
2719;20230115;43;830;55;17;25.81;BRL
2720;20211217;18;534;34;6;136.59;EUR
2721;20230419;33;835;49;7;175.96;EUR
2722;20200825;23;232;1;12;221.35;USD
2723;20201127;14;516;91;11;488.42;INR
2724;20241114;2;704;49;1;345.63;EUR
2725;20210228;37;93;44;8;276.12;GBP
2726;20220206;50;848;91;17;341.9;INR
2727;20240904;49;467;33;19;134.39;EUR
2728;20230329;28;679;44;6;33.77;GBP
2729;20220508;2;217;86;8;440.51;CNY
2730;20210516;24;107;55;20;206.1;BRL
2731;20220411;30;646;86;16;394.58;CNY
2732;20230120;24;130;55;8;189.67;BRL
2733;20200625;23;196;33;14;307.83;EUR
2734;20211115;10;160;33;15;334.33;EUR
2735;20240627;32;124;91;14;257.41;INR
2736;20221231;39;482;55;17;187.14;BRL
2737;20220402;43;953;34;6;43.36;EUR
2738;20211225;20;158;81;15;178.93;JPY
2739;20200924;40;483;34;12;103.43;EUR
2740;20241009;8;134;33;9;313.86;EUR
2741;20200628;45;972;39;15;92.82;EUR
2742;20190503;42;75;55;7;433.98;BRL
2743;20190227;15;814;34;2;103.39;EUR
2744;20230405;15;793;44;6;163.81;GBP
2745;20230326;8;449;33;8;526.51;EUR
2746;20201111;6;619;81;8;155.92;JPY
2747;20230813;26;536;49;5;209.96;EUR
2748;20220711;39;875;33;5;255.31;EUR
